Project Code,PQ #,Country,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Scheduled_Delivery_Date_D,Scheduled_Delivery_Date_M,Scheduled_Delivery_Date_Y,Delivered_to_Client_Date_D,Delivered_to_Client_Date_M,Delivered_to_Client_Date_Y
24,76,5,0,0,3,73,0,1,9,59,29,0,35,7,30,39600,415800.0,10.5,0.35,12,5986.0,2549.52,514.34,9.0,10,14.0,9.0,9,14.0
33,711,2,1,3,1,497,0,0,16,69,13,0,36,7,60,38347,105837.72,2.76,0.05,4,1502.0,6900.62,148.38,4.0,6,12.0,22.0,1,12.0
23,4,0,0,0,0,5,0,1,9,59,29,0,35,7,30,22752,238896.0,10.5,0.35,12,3138.0,4964.6,245.59,13.0,1,14.0,30.0,5,14.0
63,366,25,0,0,0,302,0,0,8,64,13,0,36,11,60,635,1206.5,1.9,0.03,10,59.0,1944.99,1.24,11.0,11,14.0,11.0,11,14.0
27,482,6,1,3,0,372,0,1,16,21,17,0,3,1,60,5232,68800.8,13.15,0.22,4,526.0,9994.57,96.46,24.0,1,12.0,4.0,4,12.0
24,45,5,0,0,0,44,0,0,8,77,16,0,38,11,60,2594,9338.4,3.6,0.06,10,231.0,2076.58,9.6,1.0,1,14.0,1.0,1,14.0
23,96,0,0,0,0,92,0,1,11,9,8,0,7,1,60,50000,117500.0,2.35,0.04,15,2537.0,9145.1,193.88,26.0,5,11.0,26.0,5,11.0
24,406,5,1,3,0,263,0,1,16,4,4,0,3,1,60,2280,16438.8,7.21,0.12,0,123.0,2136.1,35.44,24.0,1,10.0,23.0,1,10.0
42,595,3,1,3,2,313,0,1,16,14,13,0,12,7,60,11949,104673.24,8.76,0.15,0,1084.0,11637.65,205.16,31.0,3,10.0,18.0,11,9.0
25,668,11,1,3,1,406,0,1,16,100,34,0,43,7,30,2555,34543.6,13.52,0.45,4,227.0,227.19,35.51,9.0,5,14.0,18.0,5,14.0
22,580,3,1,3,2,42,0,1,16,59,29,0,35,7,30,117112,1143013.12,9.76,0.33,12,15735.0,37929.0,1175.02,28.0,7,15.0,14.0,3,15.0
5,0,3,1,3,2,0,0,1,16,15,14,0,13,7,60,21765,154966.8,7.12,0.12,15,1984.0,7329.83,303.73,16.0,4,9.0,16.0,4,9.0
30,403,7,1,3,1,321,0,1,16,55,28,0,33,7,30,3680,36800.0,10.0,0.33,4,328.0,3522.52,79.34,26.0,9,10.0,25.0,8,10.0
7,0,6,1,3,0,0,0,1,16,23,0,0,20,1,60,7350,22050.0,3.0,0.05,12,404.0,3366.98,43.22,27.0,8,9.0,27.0,7,9.0
34,408,12,1,3,1,323,0,1,16,54,25,0,32,7,30,140554,1651509.5,11.75,0.39,4,16961.0,16981.15,3560.65,4.0,2,10.0,12.0,0,10.0
45,138,10,0,1,0,129,0,0,1,16,1,7,14,9,300,1500,46230.0,30.82,0.1,11,1374.0,15504.4,64.81,8.0,2,12.0,8.0,2,12.0
29,437,4,1,3,0,143,0,1,16,5,5,0,4,1,30,62231,262614.82,4.22,0.14,15,3789.0,13956.38,433.31,14.0,0,11.0,8.0,0,11.0
25,567,11,1,3,1,418,0,1,16,59,29,0,35,7,30,460041,4959241.98,10.78,0.36,4,56314.0,53110.46,5098.1,31.0,11,14.0,1.0,11,14.0
22,560,3,1,3,2,413,0,1,16,5,5,0,4,1,30,6776,21141.12,3.12,0.1,29,514.0,898.0,21.73,31.0,0,14.0,30.0,0,14.0
27,486,6,1,3,0,162,0,1,16,59,29,0,35,7,30,112007,1356404.77,12.11,0.4,4,12757.0,20994.85,1901.68,7.0,7,13.0,7.0,10,13.0
33,135,2,0,0,0,126,0,0,4,77,16,0,38,11,60,36000,129600.0,3.6,0.06,4,2205.0,9815.52,133.23,24.0,4,14.0,24.0,4,14.0
30,399,7,1,3,0,319,0,1,16,20,16,0,18,7,60,5218,58545.96,11.22,0.19,0,617.0,5194.22,126.23,9.0,4,10.0,3.0,9,10.0
24,19,5,0,0,3,19,0,1,9,55,28,0,33,7,30,19152,88482.24,4.62,0.15,12,8351.0,6806.86,109.45,2.0,6,13.0,2.0,6,13.0
22,612,3,1,3,2,439,0,1,16,20,16,0,18,7,60,77333,867676.26,11.22,0.19,0,11276.0,43548.0,1431.67,21.0,7,11.0,16.0,10,11.0
41,58,18,0,0,0,57,0,1,0,59,29,0,35,7,30,37732,420711.8,11.15,0.37,28,4962.0,63818.03,520.42,8.0,3,14.0,8.0,3,14.0
0,0,0,0,0,0,0,0,1,8,15,14,0,13,7,60,9792,72460.8,7.4,0.12,10,836.0,5136.08,115.94,6.0,0,8.0,6.0,0,8.0
30,430,7,1,3,0,336,0,1,16,4,4,0,3,1,60,10000,72100.0,7.21,0.12,0,1108.0,10648.62,118.96,11.0,9,11.0,22.0,8,11.0
4,0,4,1,3,0,0,0,1,16,5,5,0,4,1,30,24561,294977.61,12.01,0.4,0,7191.0,12349.51,471.96,19.0,7,8.0,19.0,10,8.0
30,432,7,1,3,1,337,0,1,16,55,28,0,33,7,30,5000,41150.0,8.23,0.27,4,607.0,4911.39,67.9,30.0,6,11.0,26.0,6,11.0
62,282,13,0,0,3,244,0,1,4,59,29,0,35,7,30,97300,1371930.0,14.1,0.47,4,11433.0,12323.93,2263.68,15.0,11,11.0,15.0,11,11.0
4,0,4,1,3,0,0,0,0,16,0,0,0,0,0,240,475,912.0,1.92,0.01,0,170.0,1301.0,1.46,28.0,11,7.0,28.0,11,7.0
36,405,1,1,3,0,269,0,1,16,23,0,0,20,1,60,11000,29260.0,2.66,0.04,0,1070.0,6153.8,63.08,1.0,4,10.0,31.0,9,10.0
40,811,9,1,3,0,356,0,0,16,61,4,0,0,9,240,369,774.9,2.1,0.01,0,103.0,2270.54,1.09,27.0,3,12.0,18.0,3,12.0
34,692,12,1,3,0,438,0,1,16,21,17,0,3,1,60,16200,251100.0,15.5,0.26,4,1583.0,8098.12,541.37,28.0,7,11.0,16.0,8,11.0
26,8,14,0,4,0,8,0,1,0,5,5,0,4,1,30,57600,268992.0,4.67,0.16,0,4872.0,5886.9,579.95,24.0,1,10.0,24.0,1,10.0
26,38,14,0,4,3,38,0,1,0,4,4,0,3,1,60,10357,75916.81,7.33,0.12,0,523.0,3161.68,163.68,8.0,11,10.0,1.0,10,11.0
27,65,6,0,0,3,11,0,1,9,23,0,0,20,1,60,206475,501734.25,2.43,0.04,12,12077.0,19328.36,1081.74,1.0,9,11.0,1.0,8,11.0
23,86,0,0,0,0,82,0,1,8,20,16,0,18,7,60,6238,50527.8,8.1,0.13,10,866.0,1464.24,62.5,13.0,11,13.0,13.0,11,13.0
26,68,14,0,4,3,65,0,1,0,7,3,0,3,1,30,70331,467701.15,6.65,0.22,0,6564.0,12396.57,771.71,26.0,4,11.0,26.0,4,11.0
34,657,12,1,3,1,76,0,1,16,23,0,0,20,1,60,77187,168267.66,2.18,0.04,12,4800.0,10982.2,208.15,30.0,4,14.0,17.0,4,14.0
22,401,3,1,3,2,320,0,1,16,15,14,0,13,7,60,72560,424476.0,5.85,0.1,15,5420.0,9736.1,915.17,31.0,10,10.0,18.0,9,10.0
30,545,7,1,3,1,180,0,1,16,20,16,0,18,7,60,212934,1758834.84,8.26,0.14,12,27953.0,19248.7,1808.08,30.0,4,14.0,30.0,4,14.0
22,433,3,1,3,2,338,0,1,16,55,28,0,33,7,30,29349,258858.18,8.82,0.29,4,2808.0,13398.06,427.12,22.0,5,11.0,6.0,5,11.0
3,0,3,1,3,0,0,0,1,16,14,13,0,12,7,60,367,3486.5,9.5,0.16,0,447.0,2230.0,5.58,9.0,3,8.0,9.0,3,8.0
26,38,14,0,4,3,38,0,0,0,37,5,0,15,2,30,32080,76671.2,2.39,0.08,0,2666.0,21695.97,165.3,31.0,11,10.0,1.0,10,11.0
22,531,3,1,3,2,399,0,1,16,59,29,0,35,7,30,89490,972756.3,10.87,0.36,4,11280.0,30936.1,1203.3,28.0,7,14.0,10.0,10,14.0
5,0,3,1,3,0,0,0,1,16,23,0,0,20,1,60,248,793.6,3.2,0.05,0,24.0,1547.94,1.56,30.0,8,9.0,30.0,7,9.0
30,672,7,1,3,1,471,0,1,16,1,1,1,1,1,120,9833,185843.7,18.9,0.16,1,2033.0,9482.19,218.74,27.0,7,15.0,25.0,10,15.0
22,560,3,1,3,2,413,0,1,16,4,4,0,3,1,60,14648,80564.0,5.5,0.09,10,1023.0,2244.2,82.82,2.0,9,15.0,5.0,10,15.0
26,38,14,0,4,3,38,0,0,0,66,0,0,0,0,240,10702,22688.24,2.12,0.01,0,3967.0,8169.7,48.92,6.0,3,11.0,6.0,3,11.0
34,467,12,1,3,1,155,0,1,16,23,0,0,20,1,60,16947,41011.74,2.42,0.04,4,1956.0,8709.0,57.5,31.0,5,12.0,30.0,5,12.0
23,4,0,0,0,0,5,0,1,9,9,8,0,7,1,60,18600,34410.0,1.85,0.03,12,2175.0,4354.8,35.37,13.0,1,14.0,13.0,1,14.0
29,254,4,0,2,0,222,0,0,7,53,5,13,31,9,180,3355,56900.8,16.96,0.09,8,1006.0,2530.73,111.53,6.0,3,10.0,6.0,3,10.0
1,0,1,1,3,0,0,0,1,16,14,13,0,12,7,60,9691,92064.5,9.5,0.16,0,899.0,6483.0,147.3,20.0,11,7.0,20.0,11,7.0
30,465,7,1,3,1,361,0,1,16,76,1,0,1,1,120,6899,204762.32,29.68,0.25,0,1859.0,10611.0,287.08,29.0,4,12.0,22.0,9,12.0
4,0,4,1,3,0,1,0,1,16,5,5,0,4,1,30,15000,102750.0,6.85,0.23,0,1582.0,6037.19,201.39,8.0,6,9.0,8.0,6,9.0
80,788,13,1,3,1,539,0,1,16,59,29,0,35,7,30,65000,649350.0,9.99,0.33,4,7403.0,4971.05,764.28,6.0,8,15.0,26.0,8,15.0
27,119,6,0,2,0,68,0,1,4,59,29,0,35,7,30,4560,62335.2,13.67,0.46,4,561.0,5610.17,87.39,26.0,8,12.0,26.0,7,12.0
23,15,0,0,1,0,15,0,1,1,62,15,8,17,1,30,200,4652.0,23.26,0.78,1,22.0,1475.95,4.78,15.0,3,15.0,15.0,3,15.0
33,87,2,0,0,0,83,0,1,0,23,0,0,20,1,60,28755,74763.0,2.6,0.04,0,3392.0,20294.85,161.19,7.0,1,10.0,7.0,1,10.0
30,16,7,0,4,0,16,0,1,10,87,37,19,3,1,120,173,11521.8,66.6,0.55,14,35.0,251.52,16.15,21.0,4,12.0,21.0,4,12.0
23,10,0,0,0,0,10,0,1,4,7,3,0,3,1,30,1680,13860.0,8.25,0.28,4,110.0,791.43,27.17,26.0,0,9.0,26.0,0,9.0
4,0,4,1,3,0,0,0,1,16,29,19,9,20,2,270,977,76831.28,78.64,0.29,17,490.0,1765.4,122.93,17.0,8,8.0,17.0,7,8.0
34,476,12,1,3,1,367,0,1,16,21,17,0,3,1,60,2548,33022.08,12.96,0.22,0,3090.0,11188.53,46.3,31.0,5,12.0,1.0,1,12.0
22,612,3,1,3,2,439,0,1,16,23,0,0,20,1,60,41142,103266.42,2.51,0.04,15,2822.0,12601.12,170.39,21.0,4,11.0,11.0,9,11.0
1,0,1,0,0,0,0,2,3,13,39,23,0,23,1,1000,32,1434.88,44.84,0.04,22,7.0,399.18,2.3,13.0,1,8.0,13.0,1,8.0
68,501,25,1,3,0,385,0,1,16,4,4,0,3,1,60,4560,30825.6,6.76,0.11,0,230.0,1740.47,38.13,30.0,8,13.0,26.0,7,13.0
22,458,3,1,3,2,355,0,1,16,23,0,0,20,1,60,48874,119252.56,2.44,0.04,0,4754.0,27441.21,167.19,4.0,5,12.0,30.0,7,12.0
33,667,2,1,3,1,405,0,1,16,71,11,0,10,7,30,76134,905233.26,11.89,0.4,31,9400.0,43758.8,930.58,30.0,4,14.0,15.0,1,14.0
4,0,4,1,3,0,0,0,1,16,45,26,12,30,7,60,995,69650.0,70.0,1.17,23,219.0,1392.0,111.44,30.0,2,7.0,30.0,2,7.0
1,0,1,1,3,0,0,0,1,16,23,0,0,20,1,60,55560,188904.0,3.4,0.06,0,5181.0,17975.21,302.25,29.0,3,8.0,29.0,3,8.0
25,567,11,1,3,1,418,0,1,16,1,1,1,1,1,120,49000,926100.0,18.9,0.16,1,11107.0,5982.43,952.03,30.0,6,14.0,30.0,0,14.0
23,1,0,0,0,0,2,0,1,4,14,13,0,12,7,60,9789,66075.75,6.75,0.11,4,1585.0,2965.32,81.74,30.0,10,14.0,30.0,9,14.0
23,27,0,0,0,0,27,0,1,9,14,13,0,12,7,60,9095,62300.75,6.85,0.11,12,1736.0,8163.83,77.07,1.0,5,13.0,1.0,5,13.0
25,417,11,1,3,1,328,0,1,16,20,16,0,18,7,60,120099,1347510.78,11.22,0.19,0,16015.0,12239.88,2905.23,14.0,11,10.0,7.0,3,11.0
19,0,3,1,3,0,0,0,1,16,43,25,11,29,7,30,15000,393750.0,26.25,0.88,14,1317.0,8924.98,630.0,24.0,1,8.0,24.0,1,8.0
29,566,4,1,3,1,417,0,1,16,90,34,0,43,7,30,1134,14912.1,13.15,0.44,4,121.0,1076.5,15.33,29.0,10,15.0,29.0,7,15.0
25,671,11,1,3,1,470,0,1,16,1,1,1,1,1,120,30120,569268.0,18.9,0.16,1,6697.0,3995.94,585.21,15.0,10,15.0,15.0,9,15.0
22,513,3,1,3,2,133,0,1,16,76,1,0,1,1,120,7677,167205.06,21.78,0.18,4,16376.0,14547.55,206.83,21.0,10,13.0,3.0,9,13.0
27,256,6,0,1,0,208,0,0,1,18,1,0,16,1,60,500,2970.0,5.94,0.1,1,65.0,985.26,3.05,22.0,3,14.0,22.0,3,14.0
24,53,5,0,0,0,52,0,1,9,23,0,0,20,1,60,10050,21909.0,2.18,0.04,12,659.0,5586.53,22.52,25.0,1,14.0,25.0,1,14.0
27,583,6,1,3,1,299,0,0,16,64,13,0,36,11,60,1766,3514.34,1.99,0.03,10,152.0,1330.99,3.61,14.0,3,15.0,13.0,2,14.0
24,504,5,1,3,0,90,0,1,16,5,5,0,4,1,30,39936,132986.88,3.33,0.11,15,16035.0,161712.87,164.5,9.0,8,13.0,14.0,8,13.0
29,415,4,1,3,0,269,0,0,16,44,8,0,0,9,240,3010,5809.3,1.93,0.01,0,3202.0,12648.38,12.52,31.0,1,10.0,23.0,1,10.0
31,21,10,0,0,2,21,0,1,9,55,28,0,33,7,30,47136,217768.32,4.62,0.15,12,5151.0,29257.65,223.87,17.0,6,14.0,17.0,6,14.0
30,545,7,1,3,1,180,0,0,16,83,0,0,0,0,100,45000,58500.0,1.3,0.01,0,9014.0,52211.42,60.14,30.0,4,14.0,20.0,4,14.0
22,526,3,1,3,2,398,0,1,16,20,16,0,18,7,60,75000,643500.0,8.58,0.14,10,22700.0,20225.07,796.01,31.0,0,13.0,14.0,0,13.0
27,77,6,0,0,3,74,0,0,8,44,8,0,0,9,240,7840,13720.0,1.75,0.01,10,2995.0,20193.21,19.24,27.0,1,12.0,27.0,1,12.0
1,0,1,1,3,0,0,0,0,16,46,4,0,0,9,240,3286,7064.9,2.15,0.01,0,1215.0,8586.0,11.3,20.0,11,7.0,20.0,11,7.0
30,206,7,0,1,0,169,0,1,1,58,15,8,17,1,60,295,2020.75,6.85,0.11,1,36.0,876.99,2.5,12.0,9,13.0,12.0,8,13.0
30,503,7,1,3,0,169,0,1,16,100,34,0,43,7,30,5009,69925.64,13.96,0.47,4,467.0,6637.16,86.5,15.0,9,13.0,1.0,8,13.0
19,0,3,1,3,0,0,0,1,16,5,5,0,4,1,30,25000,300250.0,12.01,0.4,0,6124.0,13353.34,480.4,28.0,6,8.0,28.0,6,8.0
29,30,4,0,0,0,30,0,1,4,65,26,0,30,7,60,4000,112000.0,28.0,0.47,4,655.0,5300.24,184.8,1.0,11,11.0,1.0,11,11.0
29,576,4,1,3,1,423,0,0,16,61,4,0,0,9,240,4000,7960.0,1.99,0.01,0,10413.0,39599.1,8.18,30.0,3,15.0,11.0,10,15.0
31,619,10,1,3,1,443,0,1,16,23,0,0,20,1,60,9073,22773.23,2.51,0.04,28,2721.0,4777.08,37.58,29.0,7,12.0,16.0,10,12.0
9,0,7,1,3,0,1,0,1,16,14,13,0,12,7,60,24000,210240.0,8.76,0.15,4,5748.0,38957.51,412.07,28.0,1,9.0,28.0,1,9.0
6,0,5,1,3,0,0,0,0,16,53,5,13,31,9,180,150,2544.0,16.96,0.09,8,702.0,8762.02,4.07,7.0,1,8.0,7.0,1,8.0
40,740,9,1,3,0,512,0,1,16,76,1,0,1,1,120,140,5425.0,38.75,0.32,0,34.0,2027.42,11.7,20.0,0,10.0,28.0,6,10.0
31,463,10,1,3,1,359,0,1,16,55,28,0,33,7,30,78082,432574.28,5.54,0.18,4,14314.0,15219.72,713.75,12.0,4,12.0,25.0,9,12.0
25,728,11,1,3,1,505,0,1,16,20,16,0,18,7,60,300000,2316000.0,7.72,0.13,12,39688.0,28277.42,2725.93,29.0,10,15.0,9.0,4,15.0
31,579,10,1,3,1,426,0,1,16,59,29,0,35,7,30,336000,3225600.0,9.6,0.32,4,37955.0,42077.59,3315.92,31.0,9,15.0,17.0,8,15.0
29,478,4,1,3,1,369,0,0,16,24,4,0,17,2,100,490,2303.0,4.7,0.05,0,4359.0,12101.96,3.23,29.0,0,12.0,27.0,1,12.0
30,432,7,1,3,1,337,0,1,16,20,16,0,18,7,60,100000,1122000.0,11.22,0.19,4,14983.0,78442.21,1851.3,11.0,10,11.0,24.0,9,11.0
30,130,7,0,2,0,122,0,1,7,86,36,18,6,1,60,55,5032.5,91.5,1.52,8,6.0,99.0,8.3,19.0,8,11.0,19.0,7,11.0
35,614,17,1,3,0,441,0,1,16,14,13,0,12,7,60,15000,123900.0,8.26,0.14,0,1440.0,6477.67,204.44,4.0,5,11.0,30.0,4,11.0
0,0,0,0,0,0,0,0,1,8,15,14,0,13,7,60,3648,26448.0,7.25,0.12,10,323.0,2335.19,51.84,3.0,11,8.0,3.0,11,8.0
45,532,10,1,3,1,76,0,0,16,77,16,0,38,11,60,92045,358055.05,3.89,0.06,15,5103.0,11604.57,442.91,31.0,3,14.0,13.0,3,14.0
29,548,4,1,3,1,283,0,0,16,72,8,0,0,9,240,8000,11440.0,1.43,0.01,0,2933.0,11961.04,11.76,18.0,9,14.0,10.0,8,14.0
30,387,7,1,3,0,315,0,1,16,14,13,0,12,7,60,16575,145197.0,8.76,0.15,4,6843.0,7231.0,284.59,14.0,3,10.0,31.0,11,9.0
33,25,2,0,0,0,25,0,0,0,37,5,0,15,2,30,5925,9243.0,1.56,0.05,0,394.0,3245.39,11.43,22.0,9,14.0,22.0,8,14.0
31,651,10,1,3,1,382,0,1,16,55,28,0,33,7,30,29506,138678.2,4.7,0.16,12,3133.0,14451.69,171.54,30.0,9,13.0,8.0,7,13.0
15,0,12,1,3,1,0,0,1,16,23,0,0,20,1,60,44440,151096.0,3.4,0.06,0,8276.0,6120.06,241.75,27.0,1,8.0,27.0,1,8.0
40,662,9,1,3,0,464,0,0,16,72,8,0,0,9,240,118,171.1,1.45,0.01,0,552.0,7317.96,0.18,31.0,9,14.0,3.0,7,14.0
15,0,12,1,3,0,0,0,1,16,5,5,0,4,1,30,25338,314697.96,12.42,0.41,4,1974.0,7836.6,503.52,10.0,8,8.0,10.0,7,8.0
22,449,3,1,3,2,30,0,1,16,55,28,0,33,7,30,22426,136350.08,6.08,0.2,4,1942.0,25231.96,224.98,16.0,9,12.0,16.0,10,12.0
22,412,3,1,3,2,175,0,1,16,23,0,0,20,1,60,34801,95006.73,2.73,0.05,0,3951.0,6147.18,204.83,12.0,1,10.0,17.0,1,10.0
24,132,5,0,0,0,115,0,1,11,52,18,0,27,7,60,384,1121.28,2.92,0.05,15,20.0,950.05,1.57,7.0,1,12.0,7.0,1,12.0
22,470,3,1,3,2,231,0,1,16,55,28,0,33,7,30,39680,219827.2,5.54,0.18,4,3329.0,27441.25,308.2,2.0,1,12.0,30.0,7,12.0
33,72,2,0,1,0,69,0,1,1,19,15,8,17,2,336,160,6137.6,38.36,0.11,11,325.0,2278.11,12.03,9.0,6,9.0,9.0,6,9.0
45,360,10,0,1,0,299,0,0,1,16,1,7,14,9,300,5362,165256.84,30.82,0.1,11,5060.0,44952.61,169.88,28.0,7,15.0,28.0,10,15.0
33,72,2,0,1,0,69,0,1,1,19,15,8,17,2,336,645,24742.2,38.36,0.11,11,1210.0,7015.04,48.49,17.0,2,9.0,17.0,2,9.0
33,554,2,1,3,1,409,0,1,16,21,17,0,3,1,60,24876,285078.96,11.46,0.19,4,2345.0,2456.74,352.64,3.0,2,14.0,17.0,0,14.0
23,86,0,0,0,0,82,0,1,4,59,29,0,35,7,30,13907,155063.05,11.15,0.37,4,1578.0,2689.85,191.81,13.0,4,14.0,13.0,4,14.0
25,448,11,1,3,1,349,0,1,16,20,16,0,18,7,60,117749,1321143.78,11.22,0.19,4,28088.0,19652.22,2179.89,7.0,10,12.0,10.0,9,12.0
29,398,4,1,3,0,101,0,1,16,28,2,0,23,2,60,864,1296.0,1.5,0.02,0,56.0,3688.33,2.79,28.0,4,10.0,1.0,8,10.0
25,400,11,1,3,1,58,0,1,16,20,16,0,18,7,60,109554,1229195.88,11.22,0.19,0,20316.0,25790.82,2650.15,30.0,4,10.0,14.0,4,10.0
73,652,23,1,3,0,459,0,0,16,77,16,0,38,11,60,1152,4780.8,4.15,0.07,4,78.0,1342.44,5.91,24.0,8,13.0,2.0,7,13.0
29,462,4,1,3,0,142,0,1,16,71,11,0,10,7,30,7140,119452.2,16.73,0.56,4,779.0,4646.13,167.47,16.0,8,12.0,24.0,10,12.0
24,76,5,0,1,0,73,0,0,1,18,1,0,16,1,60,80,475.2,5.94,0.1,1,8.0,737.12,0.59,23.0,3,14.0,23.0,3,14.0
33,554,2,1,3,1,409,0,1,16,21,17,0,3,1,60,2707,30399.61,11.23,0.19,4,263.0,1811.6,37.6,30.0,10,14.0,21.0,4,14.0
13,0,10,1,3,1,0,0,1,16,14,13,0,12,7,60,1560,14820.0,9.5,0.16,0,90.0,1106.0,23.71,18.0,6,7.0,18.0,6,7.0
29,102,4,0,0,0,97,0,1,4,78,35,0,39,1,30,2100,42000.0,20.0,0.67,4,293.0,3169.34,51.95,3.0,9,14.0,3.0,8,14.0
30,511,7,1,3,0,390,0,1,16,59,29,0,35,7,30,61394,645864.88,10.52,0.35,12,8115.0,13817.65,798.93,9.0,10,13.0,22.0,9,13.0
49,805,10,1,3,1,543,0,1,16,14,13,0,12,7,60,20000,130400.0,6.52,0.11,31,1790.0,2042.6,153.48,16.0,9,15.0,17.0,8,15.0
26,5,14,0,4,3,6,0,1,24,5,5,0,4,1,30,105813,454995.9,4.3,0.14,25,8351.0,7292.26,750.74,1.0,11,11.0,9.0,3,12.0
30,618,7,1,3,1,174,0,1,16,20,16,0,18,7,60,6139,68879.58,11.22,0.19,4,1518.0,6561.51,113.65,5.0,6,11.0,23.0,1,11.0
34,467,12,1,3,1,155,0,1,16,71,11,0,10,7,30,10000,167300.0,16.73,0.56,4,1133.0,6079.27,234.55,15.0,4,12.0,28.0,9,12.0
33,456,2,1,3,1,354,0,0,16,82,14,0,41,11,60,26300,119402.0,4.54,0.08,10,2278.0,7865.4,197.01,1.0,4,12.0,1.0,4,12.0
23,1,0,0,1,0,2,0,1,1,62,15,8,17,1,30,71,1651.46,23.26,0.78,1,15.0,493.42,2.04,16.0,6,13.0,16.0,6,13.0
22,560,3,1,3,2,413,0,1,16,4,4,0,3,1,60,7526,41393.0,5.5,0.09,0,507.0,1263.0,42.55,28.0,2,14.0,30.0,0,14.0
22,660,3,1,3,2,463,0,0,16,69,13,0,36,7,60,6398,14459.48,2.26,0.04,0,394.0,26340.0,17.89,31.0,3,14.0,26.0,2,13.0
47,117,8,0,0,0,111,0,0,8,56,14,0,34,11,60,688,1651.2,2.4,0.04,10,53.0,571.53,3.24,5.0,1,9.0,5.0,1,9.0
24,294,5,0,0,0,254,0,1,0,76,1,0,1,1,120,740,27750.0,37.5,0.31,0,203.0,2228.92,59.83,17.0,11,9.0,17.0,11,9.0
34,394,12,1,3,1,315,0,1,16,4,4,0,3,1,60,60683,456942.99,7.53,0.13,12,3325.0,3379.64,895.61,15.0,9,10.0,5.0,8,10.0
48,126,10,0,1,0,119,0,0,1,16,1,7,14,9,300,2166,78322.56,36.16,0.12,11,2480.0,18756.25,168.86,17.0,9,11.0,17.0,8,11.0
29,803,4,1,3,1,267,0,1,16,90,34,0,43,7,30,2600,35152.0,13.52,0.45,37,235.0,814.06,36.14,30.0,4,14.0,9.0,5,14.0
42,595,3,1,3,2,313,0,1,16,14,13,0,12,7,60,35300,309228.0,8.76,0.15,0,3190.0,11637.64,606.09,18.0,11,9.0,18.0,11,9.0
33,667,2,1,3,1,405,0,0,16,77,16,0,38,11,60,14789,55458.75,3.75,0.06,4,825.0,5137.06,57.01,29.0,5,14.0,2.0,1,14.0
40,766,9,1,3,0,343,0,1,16,28,2,0,23,2,60,21,27.72,1.32,0.02,0,294.0,4338.44,0.05,15.0,11,11.0,28.0,6,11.0
36,607,1,1,3,0,436,0,1,16,4,4,0,3,1,60,1660,11968.6,7.21,0.12,0,90.0,866.71,25.8,19.0,2,10.0,17.0,2,10.0
30,511,7,1,3,0,390,0,1,16,59,29,0,35,7,30,10415,109565.8,10.52,0.35,12,1400.0,5718.69,135.53,31.0,5,13.0,18.0,5,13.0
40,662,9,1,3,0,464,0,0,16,99,17,0,24,9,240,30,251.4,8.38,0.03,0,11.0,871.8,0.26,5.0,10,14.0,25.0,7,14.0
69,525,27,1,3,0,397,0,1,16,14,13,0,12,7,60,6141,42987.0,7.0,0.12,10,741.0,3810.39,53.17,3.0,2,13.0,5.0,2,13.0
24,122,5,0,0,3,115,0,0,0,24,4,0,17,2,100,1200,5520.0,4.6,0.05,0,6433.0,7727.85,7.74,20.0,11,12.0,20.0,11,12.0
34,670,12,1,3,1,469,0,1,16,23,0,0,20,1,60,319150,705321.5,2.21,0.04,12,19661.0,21149.81,725.07,30.0,6,14.0,19.0,6,14.0
22,675,3,1,3,2,473,0,0,16,77,16,0,38,11,60,912,3283.2,3.6,0.06,4,71.0,134.0,3.38,30.0,4,15.0,15.0,7,15.0
29,386,4,1,3,0,314,0,0,16,0,0,0,0,0,240,1417,2593.11,1.83,0.01,0,538.0,2195.9,5.08,31.0,10,10.0,25.0,9,10.0
31,429,10,1,3,1,331,0,1,16,15,14,0,13,7,60,19512,104974.56,5.38,0.09,10,10589.0,15608.15,226.33,31.0,10,11.0,15.0,4,11.0
26,5,14,0,4,3,6,0,0,0,37,5,0,15,2,30,45232,110366.08,2.44,0.08,0,2674.0,5301.65,182.1,14.0,6,11.0,14.0,6,11.0
22,401,3,1,3,2,320,0,1,16,14,13,0,12,7,60,488,4274.88,8.76,0.15,4,39.0,9736.1,9.22,31.0,10,10.0,18.0,9,10.0
30,387,7,1,3,0,315,0,1,16,23,0,0,20,1,60,10453,30313.7,2.9,0.05,0,1001.0,3228.26,59.41,27.0,2,9.0,2.0,11,9.0
26,68,14,0,4,3,65,0,1,0,7,3,0,3,1,30,77473,515195.45,6.65,0.22,0,7228.0,8809.08,850.07,31.0,10,11.0,13.0,4,11.0
63,802,25,1,3,0,425,0,1,16,59,29,0,35,7,30,7764,83695.92,10.78,0.36,4,1347.0,14522.43,86.04,2.0,0,14.0,17.0,0,14.0
22,675,3,1,3,2,473,0,1,16,59,29,0,35,7,30,134991,1295913.6,9.6,0.32,28,26861.0,53937.0,1332.2,30.0,4,15.0,15.0,9,15.0
